PATH;NUM_PRODUCTS;TIME;R;AND_OPTIMIZATION;AND_THRESHOLD;REORDER_VARIABLES;N_EDGES;N_NODES
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;60.6617;50;1;10;1;92161;48847
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;58.7423;50;1;10;0;92161;48847
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;57.5265;50;1;20;1;92161;48847
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;61.5007;50;1;20;0;92161;48847
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;58.3961;50;1;50;1;92161;48847
../../benchmarks/FeatureIDE/OnlyAND-3CNF-FM-200-80-1,00-SAT-9.xml;6166801842661632;60.7635;50;1;50;0;92161;48847
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.218885;1;1;0;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.215501;1;1;0;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.21372;1;1;1;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.222124;1;1;1;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.187463;1;1;2;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.218825;1;1;2;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.25322;1;1;5;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.223171;1;1;5;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.217612;1;1;10;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.224623;1;1;10;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.231423;1;1;20;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.245111;1;1;20;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.213814;1;1;50;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.218301;1;1;50;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.19902;2;1;0;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.170471;2;1;0;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.160572;2;1;1;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.191648;2;1;1;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.184063;2;1;2;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.181617;2;1;2;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.170583;2;1;5;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.179119;2;1;5;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.179444;2;1;10;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.181438;2;1;10;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.193226;2;1;20;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.145631;2;1;20;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.174071;2;1;50;1;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.171619;2;1;50;0;10967;6419
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.124534;5;1;0;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.124283;5;1;0;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.12583;5;1;1;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.124343;5;1;1;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.110811;5;1;2;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.124463;5;1;2;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.130887;5;1;5;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.134588;5;1;5;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.142497;5;1;10;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.134786;5;1;10;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.122503;5;1;20;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.128256;5;1;20;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.143615;5;1;50;1;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.127353;5;1;50;0;10541;6203
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.116612;10;1;0;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.117435;10;1;0;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.114373;10;1;1;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.142757;10;1;1;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.12104;10;1;2;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.118055;10;1;2;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.114623;10;1;5;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.129152;10;1;5;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.138651;10;1;10;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.123024;10;1;10;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.128475;10;1;20;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.096672;10;1;20;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.110772;10;1;50;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.120758;10;1;50;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.275632;20;1;0;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.279542;20;1;0;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.299338;20;1;1;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.32037;20;1;1;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.27427;20;1;2;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.279194;20;1;2;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.280848;20;1;5;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.317497;20;1;5;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.262817;20;1;10;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.235922;20;1;10;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.289505;20;1;20;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.296741;20;1;20;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.280508;20;1;50;1;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;0.278839;20;1;50;0;9412;5220
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.6551;50;1;0;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;27.1645;50;1;0;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;27.6936;50;1;1;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;27.7524;50;1;1;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.4966;50;1;2;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.8727;50;1;2;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.9635;50;1;5;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;27.8055;50;1;5;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;27.9068;50;1;10;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.57;50;1;10;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;25.9434;50;1;20;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.2923;50;1;20;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.5317;50;1;50;1;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-0.xml;30081792;26.2943;50;1;50;0;6003;3464
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.253438;1;1;0;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.241569;1;1;0;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.254123;1;1;1;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.260571;1;1;1;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.223495;1;1;2;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.256985;1;1;2;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.257503;1;1;5;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.210123;1;1;5;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.203273;1;1;10;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.254314;1;1;10;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.264282;1;1;20;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.279414;1;1;20;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.205805;1;1;50;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.237642;1;1;50;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.233579;2;1;0;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.165494;2;1;0;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.203489;2;1;1;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.222931;2;1;1;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.20705;2;1;2;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.208842;2;1;2;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.211617;2;1;5;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.212752;2;1;5;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.206595;2;1;10;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.174637;2;1;10;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.16897;2;1;20;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.239075;2;1;20;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.199651;2;1;50;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.214736;2;1;50;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.159509;5;1;0;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.130699;5;1;0;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.157066;5;1;1;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.168328;5;1;1;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.158405;5;1;2;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.16113;5;1;2;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.164219;5;1;5;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.172262;5;1;5;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.156349;5;1;10;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.147594;5;1;10;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.125001;5;1;20;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.184146;5;1;20;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.162462;5;1;50;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.162322;5;1;50;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.142475;10;1;0;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.141395;10;1;0;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.145088;10;1;1;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.11905;10;1;1;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.147393;10;1;2;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.144228;10;1;2;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.143718;10;1;5;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.138631;10;1;5;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.140915;10;1;10;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.14138;10;1;10;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.143935;10;1;20;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.1426;10;1;20;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.148557;10;1;50;1;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.152551;10;1;50;0;10614;6857
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.435575;20;1;0;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.424379;20;1;0;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.413238;20;1;1;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.419665;20;1;1;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.406856;20;1;2;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.370008;20;1;2;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.365573;20;1;5;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.426134;20;1;5;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.391508;20;1;10;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.416918;20;1;10;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.393978;20;1;20;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.447066;20;1;20;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.328551;20;1;50;1;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;0.411856;20;1;50;0;9640;6047
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;174.862;50;1;0;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.08;50;1;0;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;173.55;50;1;1;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.895;50;1;1;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;170.093;50;1;2;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.254;50;1;2;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;170.463;50;1;5;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;173.514;50;1;5;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.383;50;1;10;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;173.82;50;1;10;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.265;50;1;20;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;171.114;50;1;20;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;170.092;50;1;50;1;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-1.xml;10367605920;169.873;50;1;50;0;7957;4938
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.139222;1;1;0;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.152981;1;1;0;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.125632;1;1;1;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.152737;1;1;1;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.123417;1;1;2;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.150353;1;1;2;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.161083;1;1;5;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.131409;1;1;5;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.159194;1;1;10;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.149976;1;1;10;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.149342;1;1;20;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.142672;1;1;20;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.15105;1;1;50;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.150838;1;1;50;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.116211;2;1;0;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.117397;2;1;0;0;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.107181;2;1;1;1;6780;4142
../../benchmarks/FeatureIDE/OnlyXOR-3CNF-FM-200-80-1,00-SAT-2.xml;415275225;0.117112;2;1;1;0;6780;4142
